
time,ax,ay,az,wx,wy,wz
0.285543,0.0620,-0.0470,-0.3382,0.0089,0.1140,-0.0286
0.285940,0.0620,-0.0470,-0.3382,0.0139,0.1177,-0.0322
0.286406,0.0686,-0.0474,-0.3788,0.0139,0.1177,-0.0322
0.286902,0.0686,-0.0474,-0.3788,0.0139,0.1177,-0.0322
0.287293,0.0686,-0.0474,-0.3788,0.0187,0.1250,-0.0359
0.287778,0.0406,-0.0290,-0.4044,0.0187,0.1250,-0.0359
0.288248,0.0406,-0.0290,-0.4044,0.0187,0.1250,-0.0359
0.288668,0.0406,-0.0290,-0.4044,0.0224,0.1335,-0.0384
0.289170,0.0058,-0.0089,-0.4520,0.0224,0.1335,-0.0384
0.289693,0.0058,-0.0089,-0.4520,0.0224,0.1335,-0.0384
0.290061,0.0058,-0.0089,-0.4520,0.0249,0.1445,-0.0396
0.290496,-0.0405,0.0142,-0.4976,0.0249,0.1445,-0.0396
0.290936,-0.0405,0.0142,-0.4976,0.0249,0.1445,-0.0396
0.291297,-0.0405,0.0142,-0.4976,0.0272,0.1555,-0.0396
0.291709,-0.0724,0.0230,-0.5590,0.0272,0.1555,-0.0396
0.292184,-0.0724,0.0230,-0.5590,0.0272,0.1555,-0.0396
0.292541,-0.0724,0.0230,-0.5590,0.0285,0.1702,-0.0359
0.292914,-0.1160,0.0529,-0.6154,0.0285,0.1702,-0.0359
0.293441,-0.1160,0.0529,-0.6154,0.0285,0.1702,-0.0359
0.293839,-0.1160,0.0529,-0.6154,0.0297,0.1849,-0.0322
0.294232,-0.1610,0.0656,-0.6537,0.0297,0.1849,-0.0322
0.294687,-0.1610,0.0656,-0.6537,0.0297,0.1849,-0.0322
0.295028,-0.1610,0.0656,-0.6537,0.0261,0.2020,-0.0285
0.295472,-0.1897,0.0714,-0.6721,0.0261,0.2020,-0.0285
0.295945,-0.1897,0.0714,-0.6721,0.0261,0.2020,-0.0285
0.296313,-0.1897,0.0714,-0.6721,0.0261,0.2190,-0.0249
0.296699,-0.2080,0.0901,-0.6804,0.0261,0.2190,-0.0249
0.297168,-0.2080,0.0901,-0.6804,0.0261,0.2190,-0.0249
0.297610,-0.2080,0.0901,-0.6804,0.0224,0.2375,-0.0164
0.298014,-0.1949,0.0840,-0.6876,0.0224,0.2375,-0.0164
0.298531,-0.1949,0.0840,-0.6876,0.0224,0.2375,-0.0164
0.298905,-0.1949,0.0840,-0.6876,0.0199,0.2545,-0.0126
0.299372,-0.1376,0.0570,-0.6989,0.0199,0.2545,-0.0126
0.299843,-0.1376,0.0570,-0.6989,0.0199,0.2545,-0.0126
0.300201,-0.1376,0.0570,-0.6989,0.0175,0.2717,-0.0054
0.300679,-0.1081,0.0530,-0.6673,0.0175,0.2717,-0.0054
0.301127,-0.1081,0.0530,-0.6673,0.0175,0.2717,-0.0054
0.301490,-0.1081,0.0530,-0.6673,0.0162,0.2887,-0.0041
0.301964,-0.0485,0.0311,-0.6426,0.0162,0.2887,-0.0041
0.302379,-0.0485,0.0311,-0.6426,0.0162,0.2887,-0.0041
0.302664,-0.0485,0.0311,-0.6426,0.0139,0.3046,-0.0054
0.303021,-0.0104,-0.0037,-0.6059,0.0139,0.3046,-0.0054
0.303442,-0.0104,-0.0037,-0.6059,0.0139,0.3046,-0.0054
0.303742,-0.0104,-0.0037,-0.6059,0.0114,0.3193,-0.0041
0.304097,0.0377,-0.0474,-0.5742,0.0114,0.3193,-0.0041
0.304503,0.0377,-0.0474,-0.5742,0.0114,0.3193,-0.0041
0.304789,0.0377,-0.0474,-0.5742,0.0114,0.3315,-0.0066
0.305145,0.0831,-0.1097,-0.5327,0.0114,0.3315,-0.0066
0.305639,0.0831,-0.1097,-0.5327,0.0114,0.3315,-0.0066
0.305938,0.0831,-0.1097,-0.5327,0.0102,0.3413,-0.0126
0.306292,0.0955,-0.1578,-0.5321,0.0102,0.3413,-0.0126
