
time,wx,wy,wz,ax,ay,az
5.341,-0.11,0.25,-0.35,-0.50,-0.08,0.01
5.342,-0.11,0.27,-0.33,-0.50,-0.08,0.01
5.354,-0.10,0.26,-0.32,-0.50,-0.08,0.01
5.355,-0.10,0.26,-0.32,-0.50,-0.08,-0.10
5.356,-0.09,0.25,-0.30,-0.50,-0.08,-0.10
5.357,-0.09,0.25,-0.30,-0.51,-0.06,-0.27
5.358,-0.09,0.25,-0.30,-0.53,-0.03,-0.40
5.359,-0.08,0.22,-0.28,-0.53,-0.03,-0.40
5.369,-0.08,0.22,-0.28,-0.49,-0.04,-0.47
5.371,-0.07,0.18,-0.26,-0.49,-0.04,-0.47
5.372,-0.07,0.18,-0.26,-0.41,0.01,-0.52
5.373,-0.06,0.15,-0.24,-0.41,0.01,-0.52
5.374,-0.04,0.11,-0.23,-0.41,0.01,-0.52
5.375,-0.04,0.11,-0.23,-0.39,0.04,-0.60
5.377,-0.03,0.08,-0.22,-0.39,0.04,-0.60
5.377,-0.03,0.08,-0.22,-0.38,0.07,-0.63
5.382,-0.03,0.08,-0.22,-0.31,0.10,-0.68
5.384,-0.03,0.04,-0.21,-0.31,0.10,-0.68
5.387,-0.02,0.03,-0.21,-0.31,0.10,-0.68
5.388,-0.02,0.03,-0.21,-0.28,0.11,-0.82
5.392,-0.02,0.03,-0.21,-0.27,0.11,-0.90
5.393,-0.02,0.02,-0.20,-0.27,0.11,-0.90
5.397,-0.02,0.02,-0.20,-0.25,0.15,-0.97
5.4,-0.04,0.01,-0.20,-0.25,0.15,-0.97
5.402,-0.04,0.01,-0.20,-0.23,0.22,-0.97
5.403,-0.05,0.00,-0.20,-0.23,0.22,-0.97
5.407,-0.07,0.01,-0.20,-0.23,0.22,-0.97
5.408,-0.07,0.01,-0.20,-0.22,0.23,-0.96
5.414,-0.07,0.01,-0.20,-0.23,0.27,-0.99
5.416,-0.09,0.01,-0.20,-0.23,0.27,-0.99
5.417,-0.09,0.01,-0.20,-0.26,0.29,-0.99
5.418,-0.10,0.03,-0.21,-0.26,0.29,-0.99
5.422,-0.10,0.03,-0.21,-0.26,0.28,-1.03
5.423,-0.12,0.04,-0.21,-0.26,0.28,-1.03
5.427,-0.12,0.04,-0.21,-0.29,0.26,-0.98
5.429,-0.13,0.05,-0.21,-0.29,0.26,-0.98
5.433,-0.15,0.06,-0.21,-0.29,0.26,-0.98
5.436,-0.15,0.06,-0.21,-0.30,0.27,-0.94
5.438,-0.15,0.06,-0.21,-0.32,0.27,-0.93
5.439,-0.17,0.06,-0.21,-0.32,0.27,-0.93
5.443,-0.17,0.06,-0.21,-0.35,0.24,-0.87
5.446,-0.18,0.06,-0.21,-0.35,0.24,-0.87
5.451,-0.18,0.06,-0.21,-0.36,0.22,-0.81
5.453,-0.19,0.05,-0.20,-0.36,0.22,-0.81
5.454,-0.19,0.05,-0.20,-0.39,0.20,-0.78
5.455,-0.19,0.04,-0.19,-0.39,0.20,-0.78
5.457,-0.19,0.04,-0.19,-0.40,0.16,-0.66
5.458,-0.20,0.02,-0.18,-0.40,0.16,-0.66
5.464,-0.20,-0.00,-0.17,-0.40,0.16,-0.66
5.466,-0.20,-0.00,-0.17,-0.44,0.18,-0.58
5.467,-0.20,-0.00,-0.17,-0.45,0.16,-0.47
5.468,-0.19,-0.03,-0.16,-0.45,0.16,-0.47
5.472,-0.19,-0.03,-0.16,-0.45,0.16,-0.35
5.473,-0.19,-0.06,-0.15,-0.45,0.16,-0.35
5.478,-0.19,-0.06,-0.15,-0.44,0.16,-0.25
5.479,-0.17,-0.08,-0.14,-0.44,0.16,-0.25
5.483,-0.17,-0.08,-0.14,-0.43,0.15,-0.15
5.485,-0.17,-0.11,-0.12,-0.43,0.15,-0.15
5.487,-0.17,-0.11,-0.12,-0.45,0.20,-0.07
5.489,-0.15,-0.12,-0.11,-0.45,0.20,-0.07
5.493,-0.14,-0.13,-0.09,-0.45,0.20,-0.07
5.494,-0.14,-0.13,-0.09,-0.44,0.20,-0.02
5.508,-0.14,-0.13,-0.07,-0.44,0.20,-0.02
5.51,-0.14,-0.13,-0.07,-0.40,0.23,0.01
5.511,-0.13,-0.13,-0.06,-0.40,0.23,0.01
5.513,-0.13,-0.13,-0.06,-0.39,0.27,0.01
5.515,-0.13,-0.12,-0.05,-0.39,0.27,0.01
5.516,-0.13,-0.12,-0.05,-0.33,0.23,0.04
5.517,-0.13,-0.12,-0.05,-0.27,0.25,0.11
5.519,-0.13,-0.12,-0.04,-0.27,0.25,0.11
5.52,-0.13,-0.12,-0.04,-0.24,0.35,0.15
5.521,-0.13,-0.10,-0.03,-0.24,0.35,0.15
5.524,-0.13,-0.09,-0.03,-0.24,0.35,0.15
5.526,-0.13,-0.09,-0.03,-0.20,0.40,0.14
5.544,-0.13,-0.09,-0.03,-0.20,0.35,0.24
5.545,-0.12,-0.08,-0.02,-0.20,0.35,0.24
5.546,-0.12,-0.08,-0.02,-0.17,0.35,0.28
5.547,-0.12,-0.07,-0.01,-0.17,0.35,0.28
5.548,-0.12,-0.07,-0.01,-0.16,0.42,0.33
5.549,-0.12,-0.06,-0.01,-0.16,0.42,0.33
5.55,-0.12,-0.06,-0.01,-0.12,0.42,0.37
5.55,-0.10,-0.05,-0.01,-0.12,0.42,0.37
5.551,-0.10,-0.05,-0.01,-0.08,0.44,0.43
5.552,-0.09,-0.04,-0.00,-0.08,0.44,0.43
5.554,-0.09,-0.04,-0.00,-0.09,0.48,0.43
5.556,-0.08,-0.04,0.00,-0.09,0.48,0.43
5.559,-0.08,-0.04,0.00,-0.04,0.51,0.41
5.56,-0.07,-0.04,-0.00,-0.04,0.51,0.41
5.564,-0.07,-0.04,-0.00,-0.00,0.48,0.31
5.566,-0.05,-0.04,0.00,-0.00,0.48,0.31
5.568,-0.05,-0.04,0.00,0.02,0.51,0.29
5.569,-0.04,-0.04,0.00,0.02,0.51,0.29
5.573,-0.04,-0.04,0.00,0.07,0.53,0.27
5.574,-0.03,-0.03,0.00,0.07,0.53,0.27
5.58,-0.03,-0.03,0.00,0.06,0.54,0.22
5.582,-0.03,-0.02,-0.00,0.06,0.54,0.22
5.583,-0.03,-0.02,-0.00,0.09,0.55,0.17
5.584,-0.02,-0.01,-0.01,0.09,0.55,0.17
5.588,-0.01,0.01,-0.01,0.09,0.55,0.17
5.589,-0.01,0.01,-0.01,0.12,0.59,0.15
5.593,-0.01,0.01,-0.01,0.15,0.63,0.08
5.594,-0.01,0.02,-0.02,0.15,0.63,0.08
5.598,-0.01,0.04,-0.03,0.15,0.63,0.08
5.6,-0.01,0.04,-0.03,0.19,0.63,0.02
5.603,-0.01,0.04,-0.03,0.17,0.64,-0.04
5.604,-0.01,0.06,-0.05,0.17,0.64,-0.04
5.608,-0.01,0.06,-0.05,0.18,0.63,-0.13
5.609,-0.02,0.09,-0.06,0.18,0.63,-0.13
5.613,-0.02,0.10,-0.08,0.18,0.63,-0.13
5.615,-0.02,0.10,-0.08,0.15,0.67,-0.28
5.619,-0.03,0.12,-0.10,0.15,0.67,-0.28
5.619,-0.03,0.12,-0.10,0.12,0.70,-0.42
5.623,-0.04,0.14,-0.12,0.12,0.70,-0.42
5.625,-0.04,0.14,-0.12,0.12,0.69,-0.53
5.638,-0.05,0.16,-0.13,0.12,0.69,-0.53
5.639,-0.05,0.16,-0.13,0.06,0.67,-0.59
5.641,-0.06,0.17,-0.15,0.06,0.67,-0.59
5.641,-0.06,0.17,-0.15,-0.01,0.67,-0.61
5.642,-0.07,0.18,-0.16,-0.01,0.67,-0.61
5.644,-0.07,0.18,-0.16,-0.08,0.64,-0.66
5.645,-0.07,0.18,-0.16,-0.15,0.59,-0.74
5.646,-0.09,0.19,-0.17,-0.15,0.59,-0.74
5.653,-0.09,0.19,-0.17,-0.24,0.56,-0.80
5.655,-0.10,0.19,-0.18,-0.24,0.56,-0.80
5.656,-0.10,0.19,-0.18,-0.28,0.54,-0.84
5.657,-0.11,0.18,-0.18,-0.28,0.54,-0.84
5.66,-0.11,0.18,-0.18,-0.33,0.48,-0.82
5.661,-0.12,0.18,-0.19,-0.33,0.48,-0.82
5.664,-0.12,0.18,-0.19,-0.36,0.39,-0.82
5.666,-0.13,0.17,-0.19,-0.36,0.39,-0.82
5.669,-0.14,0.15,-0.19,-0.36,0.39,-0.82
5.67,-0.14,0.15,-0.19,-0.37,0.33,-0.84
5.674,-0.15,0.13,-0.19,-0.37,0.33,-0.84
5.675,-0.15,0.13,-0.19,-0.37,0.21,-0.85
5.681,-0.16,0.10,-0.19,-0.37,0.21,-0.85
5.683,-0.16,0.10,-0.19,-0.39,0.12,-0.89
5.685,-0.16,0.10,-0.19,-0.49,0.07,-0.85
5.686,-0.18,0.07,-0.18,-0.49,0.07,-0.85
5.689,-0.18,0.07,-0.18,-0.55,0.02,-0.81
5.69,-0.19,0.04,-0.17,-0.55,0.02,-0.81
5.694,-0.21,-0.00,-0.15,-0.55,0.02,-0.81
5.695,-0.21,-0.00,-0.15,-0.60,0.02,-0.64
5.699,-0.22,-0.04,-0.13,-0.60,0.02,-0.64
5.702,-0.22,-0.04,-0.13,-0.63,-0.05,-0.41
5.704,-0.22,-0.04,-0.13,-0.64,-0.10,-0.20
5.705,-0.23,-0.08,-0.11,-0.64,-0.10,-0.20
5.709,-0.23,-0.11,-0.09,-0.64,-0.10,-0.20
5.71,-0.23,-0.11,-0.09,-0.63,-0.12,0.01
5.717,-0.22,-0.14,-0.06,-0.63,-0.12,0.01
5.719,-0.22,-0.14,-0.06,-0.64,-0.12,0.19
5.72,-0.22,-0.14,-0.06,-0.66,-0.09,0.36
5.721,-0.21,-0.17,-0.04,-0.66,-0.09,0.36
5.725,-0.21,-0.17,-0.04,-0.67,-0.06,0.52
5.725,-0.20,-0.19,-0.01,-0.67,-0.06,0.52
5.731,-0.19,-0.20,0.02,-0.67,-0.06,0.52
5.733,-0.19,-0.20,0.02,-0.67,-0.00,0.63
5.735,-0.18,-0.21,0.04,-0.67,-0.00,0.63
5.736,-0.18,-0.21,0.04,-0.65,0.02,0.74
5.739,-0.17,-0.22,0.06,-0.65,0.02,0.74
5.74,-0.17,-0.22,0.06,-0.61,0.07,0.86
5.745,-0.16,-0.21,0.08,-0.61,0.07,0.86
5.746,-0.16,-0.21,0.08,-0.57,0.12,1.00
5.753,-0.16,-0.21,0.08,-0.56,0.16,1.15
5.757,-0.14,-0.19,0.10,-0.56,0.16,1.15
5.759,-0.12,-0.17,0.11,-0.56,0.16,1.15
5.76,-0.12,-0.17,0.11,-0.53,0.27,1.16
5.761,-0.10,-0.14,0.12,-0.53,0.27,1.16
5.762,-0.10,-0.14,0.12,-0.52,0.29,1.15
5.767,-0.09,-0.10,0.13,-0.52,0.29,1.15
5.769,-0.09,-0.10,0.13,-0.51,0.31,1.14
5.77,-0.08,-0.07,0.13,-0.51,0.31,1.14
5.771,-0.08,-0.07,0.13,-0.51,0.35,1.12
5.775,-0.06,-0.04,0.14,-0.51,0.35,1.12
5.776,-0.06,-0.04,0.14,-0.45,0.39,1.07
5.793,-0.06,-0.04,0.14,-0.39,0.40,1.03
5.794,-0.05,-0.00,0.14,-0.39,0.40,1.03
5.796,-0.05,-0.00,0.14,-0.40,0.35,0.90
5.797,-0.04,0.04,0.14,-0.40,0.35,0.90
5.798,-0.04,0.04,0.14,-0.37,0.38,0.78
5.799,-0.03,0.06,0.14,-0.37,0.38,0.78
5.8,-0.01,0.08,0.13,-0.37,0.38,0.78
5.801,-0.01,0.08,0.13,-0.32,0.39,0.70
5.802,-0.00,0.09,0.13,-0.32,0.39,0.70
5.803,-0.00,0.09,0.13,-0.26,0.35,0.62
5.812,0.01,0.10,0.12,-0.26,0.35,0.62
5.814,0.01,0.10,0.12,-0.21,0.36,0.58
5.815,0.01,0.10,0.12,-0.14,0.36,0.51
5.816,0.02,0.11,0.12,-0.14,0.36,0.51
5.817,0.02,0.11,0.12,-0.01,0.33,0.45
5.817,0.04,0.10,0.10,-0.01,0.33,0.45
5.822,0.04,0.10,0.10,0.09,0.30,0.32
5.823,0.05,0.10,0.09,0.09,0.30,0.32
5.825,0.05,0.10,0.09,0.14,0.31,0.19
5.826,0.06,0.11,0.07,0.14,0.31,0.19
5.831,0.06,0.11,0.07,0.21,0.27,0.02
5.832,0.06,0.11,0.05,0.21,0.27,0.02
5.835,0.05,0.12,0.03,0.21,0.27,0.02
5.836,0.05,0.12,0.03,0.23,0.17,-0.15
5.84,0.05,0.12,0.03,0.27,0.15,-0.31
5.84,0.03,0.13,0.01,0.27,0.15,-0.31
5.845,0.03,0.13,0.01,0.33,0.14,-0.37
5.846,0.01,0.14,-0.01,0.33,0.14,-0.37
5.85,-0.02,0.14,-0.02,0.33,0.14,-0.37
5.851,-0.02,0.14,-0.02,0.36,0.08,-0.41
5.856,-0.05,0.15,-0.05,0.36,0.08,-0.41
5.857,-0.05,0.15,-0.05,0.35,0.07,-0.39
5.86,-0.08,0.16,-0.07,0.35,0.07,-0.39
5.861,-0.08,0.16,-0.07,0.35,0.03,-0.33
5.866,-0.08,0.16,-0.07,0.28,-0.02,-0.31
5.868,-0.10,0.16,-0.08,0.28,-0.02,-0.31
5.87,-0.12,0.16,-0.09,0.28,-0.02,-0.31
5.871,-0.12,0.16,-0.09,0.22,-0.05,-0.19
5.875,-0.13,0.15,-0.10,0.22,-0.05,-0.19
5.876,-0.13,0.15,-0.10,0.17,-0.10,-0.13
5.88,-0.15,0.14,-0.11,0.17,-0.10,-0.13
5.882,-0.15,0.14,-0.11,0.13,-0.10,-0.06
5.886,-0.15,0.14,-0.11,0.08,-0.12,0.02
5.887,-0.15,0.13,-0.11,0.08,-0.12,0.02
5.891,-0.15,0.13,-0.11,0.08,-0.12,0.02
5.892,-0.15,0.13,-0.11,0.00,-0.14,0.02
5.897,-0.16,0.12,-0.10,0.00,-0.14,0.02
5.899,-0.16,0.12,-0.10,-0.08,-0.14,0.04
5.901,-0.16,0.12,-0.09,-0.08,-0.14,0.04
5.902,-0.16,0.12,-0.09,-0.14,-0.18,0.06
5.906,-0.16,0.12,-0.09,-0.21,-0.19,0.12
5.907,-0.16,0.12,-0.08,-0.21,-0.19,0.12
5.911,-0.16,0.12,-0.06,-0.21,-0.19,0.12
5.912,-0.16,0.12,-0.06,-0.25,-0.15,0.12
5.926,-0.16,0.13,-0.04,-0.25,-0.15,0.12
5.929,-0.16,0.13,-0.04,-0.27,-0.13,0.16
5.93,-0.16,0.13,-0.04,-0.30,-0.12,0.16
5.932,-0.15,0.13,-0.03,-0.30,-0.12,0.16
5.933,-0.14,0.13,-0.01,-0.30,-0.12,0.16
5.934,-0.14,0.13,-0.01,-0.34,-0.11,0.20
5.935,-0.13,0.14,0.00,-0.34,-0.11,0.20
5.936,-0.13,0.14,0.00,-0.37,-0.08,0.17
5.944,-0.12,0.15,0.02,-0.37,-0.08,0.17
5.946,-0.12,0.15,0.02,-0.41,-0.04,0.12
5.947,-0.11,0.15,0.04,-0.41,-0.04,0.12
5.949,-0.11,0.15,0.04,-0.42,-0.05,0.12
5.95,-0.11,0.15,0.04,-0.49,-0.03,0.02
5.951,-0.10,0.15,0.05,-0.49,-0.03,0.02
5.952,-0.09,0.15,0.07,-0.49,-0.03,0.02
5.952,-0.09,0.15,0.07,-0.55,-0.08,-0.09
5.956,-0.09,0.16,0.09,-0.55,-0.08,-0.09
5.958,-0.09,0.16,0.09,-0.55,-0.06,-0.17
5.961,-0.09,0.16,0.11,-0.55,-0.06,-0.17
5.962,-0.09,0.16,0.11,-0.56,-0.08,-0.19
5.965,-0.08,0.15,0.14,-0.56,-0.08,-0.19
5.968,-0.08,0.15,0.14,-0.58,-0.10,-0.21
5.972,-0.08,0.14,0.16,-0.58,-0.10,-0.21
5.973,-0.08,0.14,0.16,-0.57,-0.06,-0.21
5.976,-0.07,0.13,0.18,-0.57,-0.06,-0.21
5.977,-0.07,0.13,0.18,-0.60,-0.09,-0.15
5.982,-0.07,0.13,0.18,-0.54,-0.08,-0.15
5.983,-0.06,0.11,0.20,-0.54,-0.08,-0.15
5.987,-0.06,0.11,0.20,-0.54,-0.09,-0.15
5.988,-0.04,0.10,0.22,-0.54,-0.09,-0.15
5.991,-0.04,0.10,0.22,-0.50,-0.06,-0.13
5.992,-0.03,0.08,0.25,-0.50,-0.06,-0.13
5.999,-0.03,0.08,0.25,-0.54,-0.06,-0.15
6.001,-0.01,0.06,0.27,-0.54,-0.06,-0.15
6.003,-0.01,0.06,0.27,-0.43,-0.14,-0.20
6.004,0.00,0.04,0.29,-0.43,-0.14,-0.20
6.006,0.02,0.03,0.31,-0.43,-0.14,-0.20
6.007,0.02,0.03,0.31,-0.38,-0.17,-0.18
6.011,0.03,0.01,0.33,-0.38,-0.17,-0.18
6.012,0.03,0.01,0.33,-0.35,-0.17,-0.18
6.017,0.04,-0.00,0.35,-0.35,-0.17,-0.18
6.018,0.04,-0.00,0.35,-0.29,-0.17,-0.23
6.022,0.04,-0.01,0.37,-0.29,-0.17,-0.23
6.023,0.04,-0.01,0.37,-0.27,-0.21,-0.24
6.027,0.04,-0.03,0.40,-0.27,-0.21,-0.24
6.027,0.04,-0.03,0.40,-0.27,-0.24,-0.20
6.047,0.04,-0.03,0.40,-0.22,-0.26,-0.14
6.051,0.04,-0.04,0.43,-0.22,-0.26,-0.14
6.052,0.05,-0.06,0.45,-0.22,-0.26,-0.14
6.053,0.05,-0.06,0.45,-0.18,-0.24,-0.01
6.054,0.06,-0.08,0.48,-0.18,-0.24,-0.01
6.055,0.06,-0.08,0.48,-0.12,-0.25,0.09
6.056,0.06,-0.08,0.48,-0.06,-0.25,0.20
6.057,0.08,-0.10,0.50,-0.06,-0.25,0.20
6.058,0.08,-0.10,0.50,0.01,-0.27,0.31
6.059,0.10,-0.12,0.52,0.01,-0.27,0.31
6.059,0.13,-0.14,0.54,0.01,-0.27,0.31
6.06,0.13,-0.14,0.54,0.09,-0.24,0.36
6.071,0.15,-0.16,0.56,0.09,-0.24,0.36
6.073,0.15,-0.16,0.56,0.18,-0.20,0.35
6.074,0.18,-0.18,0.56,0.18,-0.20,0.35
6.075,0.18,-0.18,0.56,0.25,-0.20,0.32
6.076,0.20,-0.19,0.57,0.25,-0.20,0.32
6.078,0.20,-0.19,0.57,0.30,-0.21,0.26
6.079,0.20,-0.19,0.57,0.41,-0.19,0.16
6.079,0.21,-0.19,0.57,0.41,-0.19,0.16
6.086,0.21,-0.19,0.57,0.45,-0.19,0.11
6.088,0.20,-0.20,0.57,0.45,-0.19,0.11
6.089,0.20,-0.20,0.57,0.48,-0.18,0.09
6.09,0.20,-0.19,0.56,0.48,-0.18,0.09
6.092,0.19,-0.18,0.55,0.48,-0.18,0.09
6.094,0.19,-0.18,0.55,0.54,-0.18,0.09
6.098,0.19,-0.18,0.55,0.61,-0.23,0.12
6.101,0.18,-0.17,0.54,0.61,-0.23,0.12
6.102,0.17,-0.15,0.52,0.61,-0.23,0.12
6.103,0.17,-0.15,0.52,0.65,-0.24,0.15
6.107,0.16,-0.13,0.50,0.65,-0.24,0.15
6.108,0.16,-0.13,0.50,0.62,-0.27,0.13
6.114,0.15,-0.11,0.49,0.62,-0.27,0.13
6.115,0.15,-0.11,0.49,0.61,-0.31,0.14
6.117,0.14,-0.09,0.47,0.61,-0.31,0.14
6.118,0.14,-0.09,0.47,0.60,-0.36,0.10
6.122,0.13,-0.08,0.46,0.60,-0.36,0.10
6.123,0.13,-0.08,0.46,0.58,-0.36,0.10
6.127,0.13,-0.07,0.45,0.58,-0.36,0.10
6.128,0.13,-0.07,0.45,0.54,-0.38,0.08
6.132,0.12,-0.06,0.43,0.54,-0.38,0.08
6.134,0.12,-0.06,0.43,0.54,-0.40,0.06
6.137,0.11,-0.06,0.42,0.54,-0.40,0.06
6.138,0.11,-0.06,0.42,0.50,-0.41,0.05
6.142,0.11,-0.06,0.42,0.48,-0.42,0.05
6.143,0.11,-0.06,0.41,0.48,-0.42,0.05
6.148,0.11,-0.06,0.41,0.45,-0.42,-0.02
6.15,0.11,-0.06,0.39,0.45,-0.42,-0.02
6.153,0.11,-0.06,0.39,0.43,-0.42,-0.06
6.155,0.11,-0.06,0.38,0.43,-0.42,-0.06
6.158,0.11,-0.06,0.38,0.41,-0.40,-0.16
6.159,0.11,-0.07,0.36,0.41,-0.40,-0.16
6.176,0.10,-0.07,0.35,0.41,-0.40,-0.16
6.179,0.10,-0.07,0.35,0.33,-0.38,-0.24
6.181,0.09,-0.07,0.34,0.33,-0.38,-0.24
6.182,0.09,-0.07,0.34,0.30,-0.43,-0.27
6.184,0.09,-0.07,0.34,0.29,-0.45,-0.32
6.187,0.08,-0.07,0.33,0.29,-0.45,-0.32
6.188,0.08,-0.07,0.33,0.27,-0.42,-0.26
6.189,0.07,-0.08,0.32,0.27,-0.42,-0.26
6.19,0.07,-0.08,0.32,0.23,-0.34,-0.23
6.19,0.05,-0.08,0.31,0.23,-0.34,-0.23
6.191,0.05,-0.08,0.31,0.22,-0.31,-0.24
6.193,0.05,-0.09,0.30,0.22,-0.31,-0.24
6.194,0.05,-0.09,0.28,0.22,-0.31,-0.24
6.195,0.05,-0.09,0.28,0.20,-0.30,-0.23
6.199,0.05,-0.09,0.28,0.22,-0.28,-0.20
6.2,0.05,-0.10,0.27,0.22,-0.28,-0.20
6.203,0.05,-0.10,0.27,0.27,-0.23,-0.14
6.205,0.05,-0.10,0.26,0.27,-0.23,-0.14
6.208,0.05,-0.10,0.26,0.27,-0.18,-0.16
6.209,0.05,-0.12,0.25,0.27,-0.18,-0.16
6.213,0.05,-0.12,0.25,0.31,-0.15,-0.18
6.215,0.05,-0.12,0.23,0.31,-0.15,-0.18
6.219,0.05,-0.12,0.23,0.37,-0.15,-0.25
6.22,0.05,-0.13,0.21,0.37,-0.15,-0.25
6.223,0.05,-0.13,0.21,0.39,-0.13,-0.25
6.224,0.04,-0.14,0.19,0.39,-0.13,-0.25
6.23,0.04,-0.14,0.19,0.41,-0.12,-0.30
6.232,0.03,-0.14,0.17,0.41,-0.12,-0.30
6.234,0.03,-0.14,0.17,0.43,-0.10,-0.38
6.235,0.01,-0.13,0.14,0.43,-0.10,-0.38
6.238,0.01,-0.13,0.14,0.42,-0.09,-0.32
6.239,-0.01,-0.12,0.11,0.42,-0.09,-0.32
6.243,-0.01,-0.12,0.11,0.41,-0.09,-0.27
6.245,-0.03,-0.11,0.09,0.41,-0.09,-0.27
6.249,-0.03,-0.11,0.09,0.39,-0.10,-0.26
6.25,-0.05,-0.10,0.06,0.39,-0.10,-0.26
6.253,-0.07,-0.08,0.03,0.39,-0.10,-0.26
6.254,-0.07,-0.08,0.03,0.35,-0.06,-0.24
6.258,-0.07,-0.08,0.03,0.27,-0.10,-0.20
6.259,-0.09,-0.06,0.01,0.27,-0.10,-0.20
6.263,-0.09,-0.06,0.01,0.23,-0.07,-0.12
6.265,-0.10,-0.04,-0.02,0.23,-0.07,-0.12
6.269,-0.12,-0.03,-0.04,0.23,-0.07,-0.12
6.27,-0.12,-0.03,-0.04,0.17,-0.05,-0.08
6.273,-0.13,-0.02,-0.06,0.17,-0.05,-0.08
6.274,-0.13,-0.02,-0.06,0.11,-0.07,-0.05
6.281,-0.13,-0.01,-0.07,0.11,-0.07,-0.05
6.283,-0.13,-0.01,-0.07,0.08,-0.05,-0.06
6.305,-0.13,-0.01,-0.09,0.08,-0.05,-0.06
6.306,-0.13,-0.01,-0.09,-0.00,-0.01,-0.07
6.308,-0.13,-0.01,-0.09,-0.05,-0.03,-0.07
6.309,-0.14,-0.00,-0.11,-0.05,-0.03,-0.07
6.31,-0.14,-0.00,-0.11,-0.11,-0.04,-0.12
6.311,-0.14,-0.00,-0.12,-0.11,-0.04,-0.12
6.312,-0.14,-0.00,-0.12,-0.13,-0.03,-0.17
6.313,-0.15,-0.00,-0.13,-0.13,-0.03,-0.17
6.315,-0.15,-0.01,-0.14,-0.13,-0.03,-0.17
6.316,-0.15,-0.01,-0.14,-0.16,-0.06,-0.13
6.316,-0.15,-0.01,-0.14,-0.23,-0.04,-0.22
6.317,-0.16,-0.01,-0.15,-0.23,-0.04,-0.22
6.318,-0.16,-0.01,-0.15,-0.29,-0.05,-0.25
6.318,-0.16,-0.01,-0.15,-0.29,-0.05,-0.25
6.319,-0.17,-0.02,-0.15,-0.29,-0.05,-0.25
6.32,-0.17,-0.02,-0.15,-0.31,-0.08,-0.14
6.324,-0.17,-0.02,-0.15,-0.31,-0.08,-0.14
6.325,-0.17,-0.02,-0.15,-0.37,-0.09,-0.10
6.328,-0.17,-0.02,-0.15,-0.46,-0.06,-0.05
6.329,-0.17,-0.03,-0.15,-0.46,-0.06,-0.05
6.34,-0.17,-0.03,-0.15,-0.48,-0.06,0.01
6.341,-0.17,-0.03,-0.15,-0.48,-0.06,0.01
6.343,-0.17,-0.03,-0.15,-0.44,-0.07,0.07
6.344,-0.16,-0.04,-0.14,-0.44,-0.07,0.07
6.346,-0.16,-0.04,-0.14,-0.53,-0.09,0.07
6.347,-0.15,-0.04,-0.13,-0.53,-0.09,0.07
6.349,-0.15,-0.04,-0.13,-0.59,-0.04,0.09
6.35,-0.15,-0.05,-0.13,-0.59,-0.04,0.09
6.354,-0.14,-0.05,-0.12,-0.59,-0.04,0.09
6.355,-0.14,-0.05,-0.12,-0.59,-0.05,0.09
6.359,-0.13,-0.06,-0.11,-0.59,-0.05,0.09
6.36,-0.13,-0.06,-0.11,-0.59,0.02,0.13
6.365,-0.12,-0.06,-0.10,-0.59,0.02,0.13
6.367,-0.12,-0.06,-0.10,-0.59,0.03,0.11
6.369,-0.12,-0.06,-0.10,-0.59,0.01,0.10
6.37,-0.12,-0.06,-0.09,-0.59,0.01,0.10
6.374,-0.12,-0.05,-0.09,-0.59,0.01,0.10
6.375,-0.12,-0.05,-0.09,-0.56,0.05,0.07
6.38,-0.12,-0.05,-0.08,-0.56,0.05,0.07
6.382,-0.12,-0.05,-0.08,-0.56,0.12,0.07
6.384,-0.12,-0.04,-0.08,-0.56,0.12,0.07
6.385,-0.12,-0.04,-0.08,-0.57,0.13,0.05
6.389,-0.12,-0.04,-0.08,-0.56,0.13,-0.01
6.39,-0.12,-0.03,-0.07,-0.56,0.13,-0.01
6.394,-0.12,-0.02,-0.07,-0.56,0.13,-0.01
6.395,-0.12,-0.02,-0.07,-0.52,0.17,-0.03
6.399,-0.12,-0.01,-0.07,-0.52,0.17,-0.03
6.401,-0.12,-0.01,-0.07,-0.50,0.19,-0.04
6.404,-0.13,-0.00,-0.07,-0.50,0.19,-0.04
6.405,-0.13,-0.00,-0.07,-0.48,0.22,-0.07
6.409,-0.13,-0.00,-0.07,-0.46,0.25,-0.03
6.41,-0.13,0.00,-0.07,-0.46,0.25,-0.03
6.414,-0.13,-0.00,-0.07,-0.46,0.25,-0.03
6.416,-0.13,-0.00,-0.07,-0.43,0.25,0.06
6.419,-0.13,-0.00,-0.07,-0.43,0.25,0.06
6.42,-0.13,-0.00,-0.07,-0.51,0.27,0.05
6.424,-0.12,-0.01,-0.07,-0.51,0.27,0.05
6.426,-0.12,-0.01,-0.07,-0.49,0.27,0.06
6.43,-0.12,-0.01,-0.07,-0.42,0.27,0.15
6.432,-0.11,-0.01,-0.07,-0.42,0.27,0.15
6.436,-0.11,-0.01,-0.07,-0.41,0.28,0.20
6.438,-0.10,-0.02,-0.07,-0.41,0.28,0.20
6.44,-0.09,-0.03,-0.07,-0.41,0.28,0.20
6.441,-0.09,-0.03,-0.07,-0.41,0.30,0.17
6.459,-0.08,-0.03,-0.07,-0.41,0.30,0.17
6.463,-0.08,-0.03,-0.07,-0.36,0.28,0.14
6.466,-0.08,-0.03,-0.07,-0.31,0.29,0.13
6.468,-0.07,-0.04,-0.07,-0.31,0.29,0.13
