
time,wx,wy,wz,ax,ay,az
1.094,0.01,0.18,0.01,-0.29,0.55,-0.34
1.095,0.01,0.18,0.01,-0.29,0.55,-0.34
1.099,0.01,0.18,0.02,-0.29,0.55,-0.34
1.099,0.01,0.18,0.02,-0.33,0.56,-0.37
1.103,0.01,0.18,0.02,-0.38,0.57,-0.34
1.104,0.01,0.17,0.03,-0.38,0.57,-0.34
1.109,0.01,0.17,0.03,-0.39,0.58,-0.35
1.111,0.01,0.18,0.04,-0.39,0.58,-0.35
1.114,0.01,0.17,0.05,-0.39,0.58,-0.35
1.115,0.01,0.17,0.05,-0.38,0.59,-0.33
1.119,0.02,0.18,0.06,-0.38,0.59,-0.33
1.12,0.02,0.18,0.06,-0.36,0.58,-0.30
1.124,0.02,0.18,0.06,-0.33,0.56,-0.30
1.128,0.02,0.18,0.07,-0.33,0.56,-0.30
1.129,0.03,0.18,0.08,-0.33,0.56,-0.30
1.131,0.03,0.18,0.08,-0.33,0.55,-0.25
1.134,0.03,0.18,0.08,-0.29,0.55,-0.23
1.135,0.03,0.18,0.09,-0.29,0.55,-0.23
1.139,0.03,0.19,0.10,-0.29,0.55,-0.23
1.14,0.03,0.19,0.10,-0.28,0.51,-0.19
1.145,0.03,0.19,0.10,-0.26,0.48,-0.21
1.146,0.04,0.19,0.10,-0.26,0.48,-0.21
1.149,0.04,0.19,0.10,-0.19,0.44,-0.21
1.149,0.03,0.19,0.11,-0.19,0.44,-0.21
1.154,0.03,0.19,0.11,-0.17,0.41,-0.21
1.155,0.02,0.18,0.11,-0.17,0.41,-0.21
1.165,0.02,0.18,0.11,-0.17,0.39,-0.15
1.166,0.01,0.17,0.11,-0.17,0.39,-0.15
1.167,0.01,0.17,0.11,-0.20,0.41,-0.05
1.168,-0.01,0.14,0.12,-0.20,0.41,-0.05
1.169,-0.01,0.14,0.12,-0.23,0.43,0.03
1.17,-0.03,0.11,0.12,-0.23,0.43,0.03
1.174,-0.03,0.11,0.12,-0.27,0.46,0.20
1.176,-0.05,0.07,0.12,-0.27,0.46,0.20
1.179,-0.05,0.07,0.12,-0.31,0.50,0.41
1.18,-0.07,0.04,0.13,-0.31,0.50,0.41
1.184,-0.08,0.01,0.13,-0.31,0.50,0.41
1.185,-0.08,0.01,0.13,-0.32,0.48,0.57
1.189,-0.08,0.01,0.13,-0.26,0.49,0.78
1.19,-0.09,-0.01,0.14,-0.26,0.49,0.78
1.194,-0.09,-0.01,0.14,-0.24,0.45,0.95
1.196,-0.09,-0.01,0.14,-0.24,0.45,0.95
1.199,-0.09,-0.01,0.14,-0.18,0.43,1.10
1.2,-0.09,-0.02,0.14,-0.18,0.43,1.10
1.204,-0.08,-0.04,0.13,-0.18,0.43,1.10
1.205,-0.08,-0.04,0.13,-0.15,0.43,1.24
1.21,-0.08,-0.04,0.13,-0.17,0.39,1.37
1.211,-0.08,-0.04,0.13,-0.17,0.39,1.37
1.215,-0.08,-0.03,0.12,-0.17,0.39,1.37
1.215,-0.08,-0.03,0.12,-0.20,0.34,1.50
1.219,-0.08,-0.03,0.12,-0.19,0.33,1.56
1.22,-0.07,-0.01,0.12,-0.19,0.33,1.56
1.225,-0.07,-0.01,0.12,-0.18,0.30,1.62
1.227,-0.06,0.02,0.12,-0.18,0.30,1.62
1.23,-0.05,0.05,0.13,-0.18,0.30,1.62
1.231,-0.05,0.05,0.13,-0.16,0.26,1.67
1.234,-0.05,0.05,0.13,-0.10,0.21,1.69
1.235,-0.04,0.09,0.13,-0.10,0.21,1.69
1.242,-0.03,0.14,0.13,-0.10,0.21,1.69
1.244,-0.03,0.14,0.13,-0.07,0.15,1.67
1.248,-0.03,0.14,0.13,-0.04,0.13,1.63
1.249,-0.01,0.18,0.13,-0.04,0.13,1.63
1.261,0.00,0.23,0.12,-0.04,0.13,1.63
1.262,0.00,0.23,0.12,-0.01,0.11,1.56
1.263,0.01,0.27,0.12,-0.01,0.11,1.56
1.263,0.01,0.27,0.12,-0.08,0.09,1.46
1.266,0.01,0.27,0.12,-0.09,0.08,1.31
1.267,0.02,0.31,0.12,-0.09,0.08,1.31
1.268,0.02,0.31,0.12,-0.10,0.05,1.18
1.268,0.03,0.33,0.12,-0.10,0.05,1.18
1.272,0.03,0.33,0.12,-0.12,0.06,1.06
1.274,0.03,0.34,0.12,-0.12,0.06,1.06
1.275,0.03,0.35,0.13,-0.12,0.06,1.06
1.276,0.03,0.35,0.13,-0.13,0.05,0.92
1.28,0.03,0.36,0.14,-0.13,0.05,0.92
1.28,0.03,0.36,0.14,-0.15,-0.01,0.84
1.285,0.03,0.36,0.14,-0.17,-0.05,0.73
1.285,0.03,0.35,0.15,-0.17,-0.05,0.73
1.29,0.03,0.35,0.16,-0.17,-0.05,0.73
1.292,0.03,0.35,0.16,-0.19,-0.05,0.66
1.295,0.03,0.34,0.18,-0.19,-0.05,0.66
1.296,0.03,0.34,0.18,-0.17,-0.10,0.51
1.3,0.03,0.34,0.18,-0.18,-0.13,0.38
1.301,0.04,0.33,0.20,-0.18,-0.13,0.38
1.305,0.04,0.33,0.20,-0.18,-0.17,0.31
1.306,0.04,0.32,0.22,-0.18,-0.17,0.31
1.311,0.04,0.31,0.25,-0.18,-0.17,0.31
1.312,0.04,0.31,0.25,-0.18,-0.20,0.25
1.315,0.05,0.31,0.27,-0.18,-0.20,0.25
1.316,0.05,0.31,0.27,-0.15,-0.24,0.18
1.32,0.06,0.30,0.30,-0.15,-0.24,0.18
1.321,0.06,0.30,0.30,-0.12,-0.23,0.06
1.33,0.06,0.30,0.30,-0.07,-0.21,0.01
1.332,0.06,0.29,0.33,-0.07,-0.21,0.01
1.333,0.07,0.28,0.36,-0.07,-0.21,0.01
1.334,0.07,0.28,0.36,-0.05,-0.22,-0.05
1.335,0.08,0.27,0.38,-0.05,-0.22,-0.05
1.336,0.08,0.27,0.38,-0.04,-0.23,-0.18
1.342,0.08,0.27,0.38,-0.04,-0.19,-0.28
1.343,0.08,0.26,0.41,-0.04,-0.19,-0.28
1.346,0.08,0.25,0.43,-0.04,-0.19,-0.28
1.347,0.08,0.25,0.43,0.02,-0.22,-0.36
1.35,0.09,0.25,0.46,0.02,-0.22,-0.36
1.351,0.09,0.25,0.46,0.08,-0.19,-0.38
1.355,0.09,0.24,0.47,0.08,-0.19,-0.38
1.356,0.09,0.24,0.47,0.08,-0.19,-0.45
1.36,0.10,0.22,0.49,0.08,-0.19,-0.45
1.362,0.10,0.22,0.49,0.10,-0.21,-0.45
1.366,0.11,0.21,0.51,0.10,-0.21,-0.45
1.366,0.11,0.21,0.51,0.13,-0.21,-0.51
1.37,0.11,0.20,0.52,0.13,-0.21,-0.51
1.371,0.11,0.20,0.52,0.15,-0.21,-0.58
1.376,0.12,0.18,0.53,0.15,-0.21,-0.58
1.378,0.12,0.18,0.53,0.20,-0.21,-0.62
1.381,0.12,0.17,0.54,0.20,-0.21,-0.62
1.382,0.12,0.17,0.54,0.26,-0.22,-0.66
1.386,0.12,0.17,0.54,0.28,-0.27,-0.68
1.387,0.12,0.15,0.55,0.28,-0.27,-0.68
1.392,0.13,0.13,0.56,0.28,-0.27,-0.68
1.395,0.13,0.13,0.56,0.29,-0.28,-0.72
1.396,0.12,0.11,0.57,0.29,-0.28,-0.72
1.398,0.12,0.11,0.57,0.29,-0.29,-0.72
1.401,0.12,0.09,0.58,0.29,-0.29,-0.72
1.402,0.12,0.09,0.58,0.34,-0.30,-0.71
1.406,0.12,0.09,0.58,0.35,-0.29,-0.65
1.408,0.13,0.07,0.59,0.35,-0.29,-0.65
1.412,0.13,0.05,0.59,0.35,-0.29,-0.65
1.414,0.13,0.05,0.59,0.38,-0.29,-0.62
1.415,0.14,0.03,0.59,0.38,-0.29,-0.62
1.416,0.14,0.03,0.59,0.43,-0.30,-0.61
1.421,0.14,0.01,0.59,0.43,-0.30,-0.61
1.423,0.14,0.01,0.59,0.47,-0.31,-0.58
1.428,0.14,0.01,0.59,0.46,-0.32,-0.58
1.43,0.15,-0.01,0.59,0.46,-0.32,-0.58
1.432,0.16,-0.02,0.58,0.46,-0.32,-0.58
1.433,0.16,-0.02,0.58,0.47,-0.36,-0.58
1.436,0.16,-0.03,0.57,0.47,-0.36,-0.58
1.438,0.16,-0.03,0.57,0.51,-0.35,-0.59
1.448,0.16,-0.03,0.57,0.53,-0.36,-0.62
1.45,0.17,-0.04,0.56,0.53,-0.36,-0.62
1.451,0.17,-0.04,0.56,0.56,-0.35,-0.59
1.452,0.17,-0.05,0.55,0.56,-0.35,-0.59
1.453,0.17,-0.06,0.54,0.56,-0.35,-0.59
1.454,0.17,-0.06,0.54,0.55,-0.40,-0.57
1.456,0.17,-0.07,0.53,0.55,-0.40,-0.57
1.458,0.17,-0.07,0.53,0.56,-0.41,-0.60
1.462,0.17,-0.07,0.53,0.59,-0.43,-0.60
1.464,0.16,-0.08,0.50,0.59,-0.43,-0.60
1.467,0.16,-0.08,0.50,0.59,-0.41,-0.58
1.468,0.15,-0.10,0.48,0.59,-0.41,-0.58
1.471,0.14,-0.14,0.46,0.59,-0.41,-0.58
1.472,0.14,-0.14,0.46,0.54,-0.42,-0.59
1.476,0.14,-0.14,0.46,0.52,-0.44,-0.49
1.478,0.12,-0.17,0.44,0.52,-0.44,-0.49
1.481,0.12,-0.17,0.44,0.45,-0.45,-0.42
1.482,0.11,-0.20,0.41,0.45,-0.45,-0.42
1.487,0.11,-0.20,0.41,0.41,-0.45,-0.29
1.488,0.09,-0.25,0.39,0.41,-0.45,-0.29
1.492,0.07,-0.28,0.37,0.41,-0.45,-0.29
1.494,0.07,-0.28,0.37,0.40,-0.44,-0.17
1.497,0.07,-0.28,0.37,0.35,-0.46,0.02
1.498,0.05,-0.31,0.35,0.35,-0.46,0.02
1.51,0.04,-0.33,0.33,0.35,-0.46,0.02
1.511,0.04,-0.33,0.33,0.33,-0.48,0.17
1.512,0.04,-0.33,0.33,0.33,-0.49,0.38
1.513,0.03,-0.36,0.31,0.33,-0.49,0.38
1.514,0.03,-0.36,0.31,0.32,-0.48,0.58
1.517,0.02,-0.38,0.29,0.32,-0.48,0.58
1.518,0.02,-0.38,0.29,0.28,-0.51,0.74
1.519,0.01,-0.39,0.27,0.28,-0.51,0.74
1.523,0.01,-0.39,0.27,0.26,-0.50,0.91
1.526,0.01,-0.39,0.24,0.26,-0.50,0.91
1.527,0.01,-0.39,0.24,0.18,-0.55,1.02
1.529,0.01,-0.39,0.21,0.18,-0.55,1.02
1.532,0.01,-0.38,0.19,0.18,-0.55,1.02
1.533,0.01,-0.38,0.19,0.11,-0.53,1.19
1.537,0.01,-0.38,0.19,0.02,-0.53,1.30
1.538,0.01,-0.36,0.16,0.02,-0.53,1.30
1.542,0.01,-0.36,0.16,-0.02,-0.55,1.40
1.544,0.02,-0.34,0.14,-0.02,-0.55,1.40
1.547,0.02,-0.34,0.14,-0.08,-0.57,1.47
1.548,0.03,-0.30,0.13,-0.08,-0.57,1.47
1.552,0.03,-0.26,0.11,-0.08,-0.57,1.47
1.553,0.03,-0.26,0.11,-0.14,-0.63,1.50
1.558,0.04,-0.21,0.09,-0.14,-0.63,1.50
1.56,0.04,-0.21,0.09,-0.22,-0.63,1.45
1.562,0.04,-0.21,0.09,-0.30,-0.66,1.39
1.563,0.05,-0.16,0.07,-0.30,-0.66,1.39
1.567,0.05,-0.16,0.07,-0.39,-0.65,1.36
1.568,0.06,-0.10,0.07,-0.39,-0.65,1.36
1.572,0.06,-0.03,0.06,-0.39,-0.65,1.36
1.573,0.06,-0.03,0.06,-0.46,-0.65,1.23
1.577,0.06,-0.03,0.06,-0.48,-0.66,1.12
1.578,0.07,0.02,0.06,-0.48,-0.66,1.12
1.582,0.07,0.02,0.06,-0.51,-0.69,0.98
1.583,0.07,0.06,0.06,-0.51,-0.69,0.98
1.587,0.08,0.09,0.06,-0.51,-0.69,0.98
1.589,0.08,0.09,0.06,-0.53,-0.70,0.84
1.599,0.08,0.11,0.06,-0.53,-0.70,0.84
1.601,0.08,0.11,0.06,-0.53,-0.67,0.67
1.602,0.08,0.11,0.06,-0.51,-0.62,0.51
1.604,0.08,0.13,0.07,-0.51,-0.62,0.51
1.605,0.08,0.13,0.07,-0.46,-0.56,0.38
1.606,0.09,0.15,0.08,-0.46,-0.56,0.38
1.608,0.09,0.15,0.08,-0.40,-0.58,0.23
1.609,0.09,0.16,0.09,-0.40,-0.58,0.23
1.613,0.09,0.16,0.09,-0.32,-0.55,0.11
1.614,0.10,0.16,0.09,-0.32,-0.55,0.11
1.618,0.10,0.17,0.10,-0.32,-0.55,0.11
1.619,0.10,0.17,0.10,-0.27,-0.54,-0.03
1.623,0.10,0.17,0.10,-0.23,-0.52,-0.19
1.624,0.12,0.16,0.10,-0.23,-0.52,-0.19
1.628,0.13,0.16,0.10,-0.23,-0.52,-0.19
1.63,0.13,0.16,0.10,-0.16,-0.50,-0.33
1.633,0.14,0.15,0.10,-0.16,-0.50,-0.33
1.634,0.14,0.15,0.10,-0.12,-0.48,-0.48
1.638,0.14,0.13,0.09,-0.12,-0.48,-0.48
1.639,0.14,0.13,0.09,-0.08,-0.47,-0.60
1.643,0.15,0.11,0.09,-0.08,-0.47,-0.60
1.645,0.15,0.11,0.09,-0.09,-0.44,-0.71
1.648,0.15,0.11,0.09,-0.07,-0.44,-0.87
1.649,0.15,0.09,0.09,-0.07,-0.44,-0.87
1.653,0.15,0.06,0.09,-0.07,-0.44,-0.87
1.654,0.15,0.06,0.09,-0.05,-0.47,-1.01
1.659,0.15,0.06,0.09,-0.03,-0.45,-1.05
1.661,0.14,0.05,0.09,-0.03,-0.45,-1.05
1.663,0.14,0.05,0.09,-0.03,-0.43,-1.12
1.664,0.14,0.02,0.09,-0.03,-0.43,-1.12
1.668,0.14,0.02,0.09,0.00,-0.43,-1.18
1.669,0.12,-0.00,0.08,0.00,-0.43,-1.18
1.673,0.11,-0.02,0.08,0.00,-0.43,-1.18
1.674,0.11,-0.02,0.08,0.05,-0.39,-1.17
1.68,0.11,-0.02,0.08,0.03,-0.39,-1.16
1.682,0.10,-0.05,0.08,0.03,-0.39,-1.16
1.685,0.10,-0.05,0.08,0.03,-0.36,-1.10
1.685,0.08,-0.07,0.08,0.03,-0.36,-1.10
1.688,0.08,-0.07,0.08,0.04,-0.35,-1.05
1.69,0.06,-0.10,0.08,0.04,-0.35,-1.05
1.694,0.06,-0.10,0.08,0.02,-0.37,-0.92
1.697,0.05,-0.13,0.08,0.02,-0.37,-0.92
1.699,0.05,-0.13,0.08,0.02,-0.33,-0.77
1.7,0.04,-0.15,0.07,0.02,-0.33,-0.77
1.704,0.04,-0.15,0.07,0.06,-0.33,-0.61
1.705,0.03,-0.18,0.07,0.06,-0.33,-0.61
1.71,0.02,-0.20,0.06,0.06,-0.33,-0.61
1.713,0.02,-0.20,0.06,0.04,-0.33,-0.46
1.715,0.02,-0.20,0.06,0.03,-0.32,-0.33
1.716,0.02,-0.22,0.06,0.03,-0.32,-0.33
1.72,0.02,-0.23,0.05,0.03,-0.32,-0.33
1.721,0.02,-0.23,0.05,0.01,-0.30,-0.20
1.726,0.02,-0.24,0.05,0.01,-0.30,-0.20
1.728,0.02,-0.24,0.05,-0.03,-0.29,-0.07
1.73,0.03,-0.24,0.05,-0.03,-0.29,-0.07
1.73,0.03,-0.24,0.05,-0.03,-0.31,0.03
1.733,0.03,-0.23,0.04,-0.03,-0.31,0.03
1.734,0.03,-0.23,0.04,-0.04,-0.30,0.09
1.738,0.03,-0.23,0.04,-0.09,-0.29,0.15
1.739,0.04,-0.23,0.04,-0.09,-0.29,0.15
1.749,0.04,-0.22,0.04,-0.09,-0.29,0.15
1.751,0.04,-0.22,0.04,-0.07,-0.29,0.22
1.752,0.04,-0.20,0.04,-0.07,-0.29,0.22
1.753,0.04,-0.20,0.04,-0.04,-0.27,0.24
1.767,0.04,-0.20,0.04,-0.10,-0.26,0.22
1.768,0.04,-0.18,0.04,-0.10,-0.26,0.22
1.768,0.04,-0.18,0.04,-0.09,-0.24,0.21
1.77,0.04,-0.15,0.03,-0.09,-0.24,0.21
1.772,0.04,-0.13,0.03,-0.09,-0.24,0.21
1.773,0.04,-0.13,0.03,-0.07,-0.23,0.16
1.774,0.03,-0.11,0.02,-0.07,-0.23,0.16
1.775,0.03,-0.11,0.02,-0.08,-0.19,0.10
1.776,0.03,-0.09,0.01,-0.08,-0.19,0.10
1.777,0.03,-0.09,0.01,-0.08,-0.17,0.04
1.778,0.02,-0.07,0.01,-0.08,-0.17,0.04
1.779,0.02,-0.07,0.01,-0.10,-0.11,-0.03
1.783,0.00,-0.05,-0.00,-0.10,-0.11,-0.03
1.785,0.00,-0.05,-0.00,-0.13,-0.08,-0.08
1.789,-0.01,-0.04,-0.01,-0.13,-0.08,-0.08
1.79,-0.01,-0.04,-0.01,-0.17,-0.05,-0.09
1.794,-0.02,-0.04,-0.01,-0.17,-0.05,-0.09
1.796,-0.02,-0.04,-0.01,-0.14,-0.02,-0.14
1.798,-0.02,-0.04,-0.01,-0.12,-0.01,-0.16
1.799,-0.03,-0.03,-0.01,-0.12,-0.01,-0.16
1.804,-0.03,-0.03,-0.02,-0.12,-0.01,-0.16
1.804,-0.03,-0.03,-0.02,-0.10,0.00,-0.14
1.809,-0.03,-0.03,-0.02,-0.08,0.01,-0.11
1.811,-0.03,-0.03,-0.03,-0.08,0.01,-0.11
1.814,-0.03,-0.04,-0.03,-0.08,0.01,-0.11
1.815,-0.03,-0.04,-0.03,-0.05,0.01,-0.13
1.819,-0.03,-0.05,-0.04,-0.05,0.01,-0.13
1.819,-0.03,-0.05,-0.04,-0.06,0.01,-0.14
1.825,-0.02,-0.06,-0.04,-0.06,0.01,-0.14
1.827,-0.02,-0.06,-0.04,-0.03,0.06,-0.19
1.829,-0.02,-0.06,-0.04,-0.03,0.06,-0.16
1.83,-0.01,-0.07,-0.05,-0.03,0.06,-0.16
1.834,-0.01,-0.07,-0.06,-0.03,0.06,-0.16
1.835,-0.01,-0.07,-0.06,0.00,0.05,-0.19
1.839,-0.01,-0.07,-0.06,-0.02,0.07,-0.24
1.844,-0.00,-0.08,-0.06,-0.02,0.07,-0.24
1.846,0.00,-0.09,-0.07,-0.02,0.07,-0.24
1.848,0.00,-0.09,-0.07,-0.00,0.06,-0.27
1.85,0.00,-0.09,-0.07,0.03,0.07,-0.29
1.851,0.00,-0.09,-0.07,0.03,0.07,-0.29
1.855,0.00,-0.10,-0.07,0.03,0.07,-0.29
1.856,0.00,-0.10,-0.07,0.03,0.06,-0.31
1.859,0.00,-0.10,-0.08,0.03,0.06,-0.31
1.862,0.00,-0.10,-0.08,0.01,0.10,-0.40
1.864,-0.00,-0.10,-0.08,0.01,0.10,-0.40
1.865,-0.00,-0.10,-0.08,0.05,0.11,-0.38
1.869,-0.01,-0.10,-0.09,0.05,0.11,-0.38
1.87,-0.01,-0.10,-0.09,0.08,0.14,-0.41
1.883,-0.01,-0.10,-0.10,0.08,0.14,-0.41
1.885,-0.01,-0.10,-0.10,0.08,0.16,-0.47
1.886,-0.01,-0.11,-0.11,0.08,0.16,-0.47
1.887,-0.01,-0.11,-0.11,0.13,0.18,-0.44
1.888,-0.01,-0.11,-0.11,0.15,0.16,-0.41
1.889,-0.02,-0.11,-0.11,0.15,0.16,-0.41
1.893,-0.02,-0.11,-0.11,0.11,0.22,-0.38
1.895,-0.02,-0.11,-0.13,0.11,0.22,-0.38
1.898,-0.02,-0.11,-0.14,0.11,0.22,-0.38
1.9,-0.02,-0.11,-0.14,0.16,0.24,-0.38
1.901,-0.02,-0.12,-0.15,0.16,0.24,-0.38
1.903,-0.02,-0.12,-0.15,0.15,0.23,-0.40
1.905,-0.02,-0.13,-0.17,0.15,0.23,-0.40
1.907,-0.02,-0.13,-0.17,0.17,0.21,-0.38
1.912,-0.02,-0.13,-0.17,0.18,0.24,-0.32
1.914,-0.02,-0.14,-0.18,0.18,0.24,-0.32
1.916,-0.02,-0.15,-0.19,0.18,0.24,-0.32
1.918,-0.02,-0.15,-0.19,0.15,0.27,-0.32
1.921,-0.02,-0.16,-0.20,0.15,0.27,-0.32
1.922,-0.02,-0.16,-0.20,0.11,0.25,-0.30
1.926,-0.03,-0.17,-0.21,0.11,0.25,-0.30
1.927,-0.03,-0.17,-0.21,0.08,0.25,-0.25
1.93,-0.03,-0.17,-0.21,0.05,0.25,-0.18
1.931,-0.04,-0.19,-0.22,0.05,0.25,-0.18
1.935,-0.04,-0.21,-0.23,0.05,0.25,-0.18
1.936,-0.04,-0.21,-0.23,-0.00,0.27,-0.12
1.942,-0.04,-0.22,-0.23,-0.00,0.27,-0.12
1.944,-0.04,-0.22,-0.23,-0.02,0.23,-0.02
1.945,-0.04,-0.24,-0.24,-0.02,0.23,-0.02
1.946,-0.04,-0.24,-0.24,-0.10,0.25,0.15
1.95,-0.04,-0.24,-0.24,-0.09,0.24,0.20
1.95,-0.04,-0.26,-0.25,-0.09,0.24,0.20
1.955,-0.03,-0.27,-0.25,-0.09,0.24,0.20
1.955,-0.03,-0.27,-0.25,-0.16,0.22,0.34
1.96,-0.02,-0.27,-0.25,-0.16,0.22,0.34
1.961,-0.02,-0.27,-0.25,-0.21,0.25,0.49
1.965,-0.00,-0.27,-0.25,-0.21,0.25,0.49
1.966,-0.00,-0.27,-0.25,-0.21,0.24,0.60
1.97,-0.00,-0.27,-0.25,-0.15,0.19,0.67
1.971,0.02,-0.26,-0.25,-0.15,0.19,0.67
1.976,0.04,-0.25,-0.25,-0.15,0.19,0.67
1.978,0.04,-0.25,-0.25,-0.14,0.15,0.72
1.98,0.07,-0.24,-0.25,-0.14,0.15,0.72
1.981,0.07,-0.24,-0.25,-0.11,0.13,0.78
1.985,0.09,-0.22,-0.25,-0.11,0.13,0.78
1.986,0.09,-0.22,-0.25,-0.06,0.10,0.77
1.992,0.09,-0.22,-0.25,-0.10,0.10,0.73
1.994,0.11,-0.21,-0.25,-0.10,0.10,0.73
1.995,0.13,-0.20,-0.25,-0.10,0.10,0.73
1.996,0.13,-0.20,-0.25,-0.12,0.13,0.68
2.0,0.14,-0.18,-0.25,-0.12,0.13,0.68
2.001,0.14,-0.18,-0.25,-0.12,0.17,0.67
2.013,0.14,-0.18,-0.25,-0.13,0.18,0.60
2.014,0.15,-0.17,-0.25,-0.13,0.18,0.60
2.015,0.15,-0.17,-0.25,-0.14,0.15,0.59
2.017,0.16,-0.17,-0.25,-0.14,0.15,0.59
2.02,0.17,-0.17,-0.25,-0.14,0.15,0.59
2.021,0.17,-0.17,-0.25,-0.11,0.16,0.53
2.022,0.17,-0.16,-0.25,-0.11,0.16,0.53
2.023,0.17,-0.16,-0.25,-0.06,0.13,0.47
2.027,0.17,-0.16,-0.25,0.02,0.08,0.38
2.028,0.17,-0.15,-0.25,0.02,0.08,0.38
2.03,0.17,-0.13,-0.26,0.02,0.08,0.38
2.031,0.17,-0.13,-0.26,0.05,0.06,0.31
2.035,0.16,-0.11,-0.26,0.05,0.06,0.31
2.036,0.16,-0.11,-0.26,0.12,0.01,0.19
2.046,0.16,-0.11,-0.26,0.19,-0.01,0.05
2.048,0.15,-0.08,-0.27,0.19,-0.01,0.05
2.049,0.13,-0.06,-0.28,0.19,-0.01,0.05
2.05,0.13,-0.06,-0.28,0.26,-0.08,-0.08
2.051,0.13,-0.06,-0.28,0.33,-0.13,-0.22
2.052,0.10,-0.04,-0.29,0.33,-0.13,-0.22
2.055,0.08,-0.02,-0.31,0.33,-0.13,-0.22
2.056,0.08,-0.02,-0.31,0.36,-0.19,-0.35
2.06,0.04,-0.02,-0.33,0.36,-0.19,-0.35
2.061,0.04,-0.02,-0.33,0.42,-0.22,-0.40
2.065,-0.00,-0.04,-0.35,0.42,-0.22,-0.40
2.066,-0.00,-0.04,-0.35,0.40,-0.24,-0.49
2.071,-0.00,-0.04,-0.35,0.36,-0.24,-0.51
2.071,-0.05,-0.06,-0.36,0.36,-0.24,-0.51
2.076,-0.10,-0.10,-0.38,0.36,-0.24,-0.51
2.077,-0.10,-0.10,-0.38,0.27,-0.20,-0.41
2.08,-0.15,-0.15,-0.39,0.27,-0.20,-0.41
2.081,-0.15,-0.15,-0.39,0.17,-0.18,-0.31
2.086,-0.19,-0.20,-0.40,0.17,-0.18,-0.31
2.086,-0.19,-0.20,-0.40,0.07,-0.15,-0.09
2.091,-0.19,-0.20,-0.40,-0.04,-0.09,0.14
2.093,-0.23,-0.26,-0.40,-0.04,-0.09,0.14
2.096,-0.25,-0.30,-0.40,-0.04,-0.09,0.14
2.097,-0.25,-0.30,-0.40,-0.14,-0.15,0.39
2.101,-0.27,-0.33,-0.40,-0.14,-0.15,0.39
2.102,-0.27,-0.33,-0.40,-0.19,-0.17,0.67
2.106,-0.27,-0.34,-0.39,-0.19,-0.17,0.67
2.107,-0.27,-0.34,-0.39,-0.22,-0.19,0.94
2.111,-0.27,-0.34,-0.39,-0.34,-0.23,1.14
2.112,-0.27,-0.34,-0.38,-0.34,-0.23,1.14
2.116,-0.26,-0.31,-0.36,-0.34,-0.23,1.14
2.117,-0.26,-0.31,-0.36,-0.43,-0.24,1.28
2.121,-0.24,-0.27,-0.34,-0.43,-0.24,1.28
2.122,-0.24,-0.27,-0.34,-0.46,-0.29,1.31
2.126,-0.21,-0.20,-0.31,-0.46,-0.29,1.31
2.128,-0.21,-0.20,-0.31,-0.49,-0.32,1.29
2.132,-0.21,-0.20,-0.31,-0.51,-0.35,1.20
2.133,-0.19,-0.13,-0.28,-0.51,-0.35,1.20
2.136,-0.16,-0.05,-0.24,-0.51,-0.35,1.20
2.137,-0.16,-0.05,-0.24,-0.52,-0.33,1.06
2.142,-0.14,0.02,-0.21,-0.52,-0.33,1.06
2.144,-0.14,0.02,-0.21,-0.46,-0.36,0.84
2.147,-0.11,0.08,-0.17,-0.46,-0.36,0.84
2.148,-0.11,0.08,-0.17,-0.37,-0.36,0.64
2.151,-0.09,0.12,-0.15,-0.37,-0.36,0.64
2.152,-0.09,0.12,-0.15,-0.27,-0.33,0.37
2.168,-0.09,0.12,-0.15,-0.16,-0.29,0.08
2.17,-0.08,0.14,-0.12,-0.16,-0.29,0.08
2.171,-0.08,0.14,-0.12,0.04,-0.31,-0.14
2.173,-0.06,0.15,-0.10,0.04,-0.31,-0.14
2.174,-0.06,0.13,-0.09,0.04,-0.31,-0.14
2.175,-0.06,0.13,-0.09,0.21,-0.29,-0.34
2.177,-0.06,0.13,-0.09,0.35,-0.29,-0.52
2.178,-0.06,0.11,-0.09,0.35,-0.29,-0.52
2.18,-0.07,0.08,-0.10,0.35,-0.29,-0.52
2.181,-0.07,0.08,-0.10,0.47,-0.23,-0.62
2.182,-0.07,0.08,-0.10,0.50,-0.23,-0.66
2.183,-0.07,0.04,-0.11,0.50,-0.23,-0.66
2.187,-0.07,0.00,-0.13,0.50,-0.23,-0.66
2.189,-0.07,0.00,-0.13,0.48,-0.19,-0.69
2.192,-0.07,0.00,-0.13,0.44,-0.19,-0.65
2.194,-0.07,-0.04,-0.15,0.44,-0.19,-0.65
2.197,-0.07,-0.08,-0.17,0.44,-0.19,-0.65
2.198,-0.07,-0.08,-0.17,0.38,-0.16,-0.56
2.202,-0.07,-0.12,-0.19,0.38,-0.16,-0.56
2.202,-0.07,-0.12,-0.19,0.30,-0.18,-0.45
2.209,-0.07,-0.12,-0.19,0.27,-0.19,-0.36
2.211,-0.06,-0.15,-0.20,0.27,-0.19,-0.36
2.213,-0.06,-0.15,-0.20,0.22,-0.18,-0.25
2.213,-0.05,-0.16,-0.21,0.22,-0.18,-0.25
2.217,-0.04,-0.16,-0.21,0.22,-0.18,-0.25
2.218,-0.04,-0.16,-0.21,0.18,-0.24,-0.17
2.222,-0.02,-0.14,-0.21,0.18,-0.24,-0.17
